annot	count_bg	avg_count	count_fg	species	pval	pval_adj	species_count
zf-C2H2	6003.0	42.27464788732394	5.0	ICM0116_SAG.1_Prymnesiophyceae	5.533941701057828e-09	1.3832448191035415e-06	1
zf-C2HC_2	1095.0	7.711267605633803	19.0	ICM0116_SAG.1_Prymnesiophyceae	1.7433227350765683e-05	0.002087992167490665	1
zf-CW	341.0	2.401408450704225	9.0	ICM0116_SAG.1_Prymnesiophyceae	0.00014995756095235722	0.014611966405340708	1
zf-CXXC	123.0	0.8661971830985915	17.0	ICM0116_SAG.1_Prymnesiophyceae	4.848676455688721e-18	2.1442339187503428e-15	1
2OG-FeII_Oxy_3	1989.0	14.007042253521126	55.0	ICM0117_SAG.1_Prymnesiophyceae	1.4526139054120526e-20	8.7906077286462e-18	1
2OG-FeII_Oxy_5	107.0	0.7535211267605634	6.0	ICM0117_SAG.1_Prymnesiophyceae	4.859625861253281e-05	0.004944776827671702	1
AAA_5	1592.0	11.211267605633802	25.0	ICM0117_SAG.1_Prymnesiophyceae	9.928728172248678e-06	0.0012275324357474764	1
ADPrib_exo_Tox	90.0	0.6338028169014085	10.0	ICM0117_SAG.1_Prymnesiophyceae	3.5525170888904454e-10	9.725438449538653e-08	1
ARM_PUB	114.0	0.8028169014084507	23.0	ICM0117_SAG.1_Prymnesiophyceae	7.739947159894838e-27	5.9329274962980564e-24	1
ART	1346.0	9.47887323943662	27.0	ICM0117_SAG.1_Prymnesiophyceae	4.7833135383951435e-08	9.321786282113113e-06	1
Abhydrolase_2	575.0	4.049295774647887	12.0	ICM0117_SAG.1_Prymnesiophyceae	0.00016573491236162484	0.014546717727740171	1
Acyl_transf_3	450.0	3.1690140845070425	10.0	ICM0117_SAG.1_Prymnesiophyceae	0.00035017927612060093	0.02776800908161841	1
Agenet	208.0	1.4647887323943662	12.0	ICM0117_SAG.1_Prymnesiophyceae	6.938660919668936e-09	1.6278279943213196e-06	1
Ank_2	49660.0	349.71830985915494	346.0	ICM0117_SAG.1_Prymnesiophyceae	0.0001813359640796826	0.015676698608933764	1
Arm	6381.0	44.936619718309856	206.0	ICM0117_SAG.1_Prymnesiophyceae	1.6994520039108947e-83	9.770149570483733e-80	1
Bestrophin	113.0	0.795774647887324	7.0	ICM0117_SAG.1_Prymnesiophyceae	6.194439667025222e-06	0.0008379254975465411	1
Bestrophin-like	50.0	0.352112676056338	9.0	ICM0117_SAG.1_Prymnesiophyceae	5.628782846434996e-11	1.7977706991197104e-08	1
Bestrophin_2	998.0	7.028169014084507	26.0	ICM0117_SAG.1_Prymnesiophyceae	5.040588221704311e-10	1.317197349389913e-07	1
C2	10553.0	74.3169014084507	98.0	ICM0117_SAG.1_Prymnesiophyceae	6.741093436388969e-06	0.0008708886778831501	1
CEMIP_beta-hel	306.0	2.1549295774647885	10.0	ICM0117_SAG.1_Prymnesiophyceae	1.619036169035594e-05	0.0018803715021789155	1
Caps_synth	48.0	0.3380281690140845	5.0	ICM0117_SAG.1_Prymnesiophyceae	1.3082334876549123e-05	0.0015833756464269666	1
Cellulase	717.0	5.049295774647887	27.0	ICM0117_SAG.1_Prymnesiophyceae	7.484303482253422e-14	3.309789286113455e-11	1
Chloroa_b-bind	1649.0	11.612676056338028	31.0	ICM0117_SAG.1_Prymnesiophyceae	2.1448216111054702e-08	4.566881274905685e-06	1
Chromo	2103.0	14.809859154929578	41.0	ICM0117_SAG.1_Prymnesiophyceae	4.566791822627013e-11	1.5443815404872176e-08	1
Cupin_8	1812.0	12.76056338028169	48.0	ICM0117_SAG.1_Prymnesiophyceae	1.870491627886219e-17	9.350831624972064e-15	1
DDE_Tnp_1_7	217.0	1.528169014084507	7.0	ICM0117_SAG.1_Prymnesiophyceae	0.00032023586622256946	0.025748755173616113	1
DOT1	358.0	2.5211267605633805	13.0	ICM0117_SAG.1_Prymnesiophyceae	2.947226527845637e-07	4.84103008816702e-05	1
DUF1501	72.0	0.5070422535211268	5.0	ICM0117_SAG.1_Prymnesiophyceae	8.051826271696768e-05	0.007912811835211064	1
DUF1800	125.0	0.8802816901408451	11.0	ICM0117_SAG.1_Prymnesiophyceae	4.683862201143395e-10	1.2524429671801572e-07	1
DUF285	492.0	3.464788732394366	15.0	ICM0117_SAG.1_Prymnesiophyceae	3.2360071869311475e-07	5.16772369935199e-05	1
DUF3431	170.0	1.1971830985915493	8.0	ICM0117_SAG.1_Prymnesiophyceae	9.333385389314716e-06	0.0011923918356260069	1
DUF4116	5810.0	40.91549295774648	9.0	ICM0117_SAG.1_Prymnesiophyceae	1.6982731660588482e-06	0.000256930853465061	1
DUF5695	83.0	0.5845070422535211	10.0	ICM0117_SAG.1_Prymnesiophyceae	1.7185931548511203e-10	4.919607391666423e-08	1
DUF6625	85.0	0.5985915492957746	6.0	ICM0117_SAG.1_Prymnesiophyceae	1.4247641400174525e-05	0.0016888595960742958	1
Decapeptide	321.0	2.26056338028169	59.0	ICM0117_SAG.1_Prymnesiophyceae	3.2179043934445745e-64	1.233315490527524e-60	1
DiatomPyrShell	102.0	0.7183098591549296	9.0	ICM0117_SAG.1_Prymnesiophyceae	1.7392238675361522e-08	3.84569154402513e-06	1
DnaJ	7313.0	51.5	82.0	ICM0117_SAG.1_Prymnesiophyceae	2.3735624760152177e-08	4.962040245313268e-06	1
EF-hand_5	4944.0	34.816901408450704	144.0	ICM0117_SAG.1_Prymnesiophyceae	1.112332456700577e-53	1.8270855124490336e-50	1
EF-hand_6	782.0	5.507042253521127	21.0	ICM0117_SAG.1_Prymnesiophyceae	1.3389913473882862e-08	3.018769120053042e-06	1
EF-hand_7	17178.0	120.97183098591547	371.0	ICM0117_SAG.1_Prymnesiophyceae	3.997107227250721e-99	4.5958738898928795e-95	1
EF-hand_8	1422.0	10.014084507042254	33.0	ICM0117_SAG.1_Prymnesiophyceae	4.8575061847165575e-11	1.5957601746248853e-08	1
EGF_CA	3674.0	25.87323943661972	5.0	ICM0117_SAG.1_Prymnesiophyceae	9.1095284543826e-05	0.008876386285465351	1
Exostosin_GT47	892.0	6.28169014084507	54.0	ICM0117_SAG.1_Prymnesiophyceae	1.1322708681803317e-35	1.183531858394314e-32	1
F-box-like	4385.0	30.880281690140844	9.0	ICM0117_SAG.1_Prymnesiophyceae	0.000538654907491675	0.040480092329014894	1
FAD_binding_3	1318.0	9.28169014084507	19.0	ICM0117_SAG.1_Prymnesiophyceae	0.00030810720935702787	0.02494800488159934	1
FCaBP_EF-hand	181.0	1.2746478873239435	13.0	ICM0117_SAG.1_Prymnesiophyceae	1.3275496804290798e-10	3.913888775788092e-08	1
FG-GAP_3	1552.0	10.929577464788732	22.0	ICM0117_SAG.1_Prymnesiophyceae	0.0001372781024040359	0.012527171598742894	1
FKBP_C	2680.0	18.87323943661972	34.0	ICM0117_SAG.1_Prymnesiophyceae	2.7528343955739942e-05	0.0030434701807990176	1
FKBP_N	152.0	1.0704225352112675	7.0	ICM0117_SAG.1_Prymnesiophyceae	3.836287251236411e-05	0.004009966437701478	1
FSH1	501.0	3.528169014084507	13.0	ICM0117_SAG.1_Prymnesiophyceae	1.0336504392703691e-05	0.0012643524202905006	1
Fibrinogen_C	127.0	0.8943661971830986	9.0	ICM0117_SAG.1_Prymnesiophyceae	1.0152244615610099e-07	1.852865215718808e-05	1
Filamin	2051.0	14.443661971830986	52.0	ICM0117_SAG.1_Prymnesiophyceae	5.251480151395243e-18	2.74461449003375e-15	1
G8	389.0	2.73943661971831	10.0	ICM0117_SAG.1_Prymnesiophyceae	0.00011301134468707679	0.01065085607550827	1
GFO_IDH_MocA_C3	440.0	3.0985915492957745	10.0	ICM0117_SAG.1_Prymnesiophyceae	0.0002949135762046977	0.02404905176738734	1
Galactosyl_T	456.0	3.211267605633803	10.0	ICM0117_SAG.1_Prymnesiophyceae	0.0003872962481751168	0.03012398386218545	1
Glucan_synthase	321.0	2.26056338028169	16.0	ICM0117_SAG.1_Prymnesiophyceae	1.754252070432452e-10	4.919607391666423e-08	1
Gly_rich_2	35.0	0.2464788732394366	5.0	ICM0117_SAG.1_Prymnesiophyceae	3.188075338655959e-06	0.0004525492622699533	1
Gly_transf_sug	638.0	4.492957746478873	20.0	ICM0117_SAG.1_Prymnesiophyceae	2.4523121553472996e-09	5.874309408788177e-07	1
Glyco_hydro_32N	165.0	1.1619718309859155	9.0	ICM0117_SAG.1_Prymnesiophyceae	8.174157066787928e-07	0.00012700872696476702	1
Glyco_hydro_7	108.0	0.7605633802816901	6.0	ICM0117_SAG.1_Prymnesiophyceae	5.105091172953038e-05	0.005148977044439828	1
Glyco_tranf_2_4	129.0	0.908450704225352	7.0	ICM0117_SAG.1_Prymnesiophyceae	1.4051926349448397e-05	0.0016830109288120591	1
Glyco_transf_29	452.0	3.183098591549296	16.0	ICM0117_SAG.1_Prymnesiophyceae	1.8631064992506558e-08	4.041886514789442e-06	1
Glyco_transf_90	633.0	4.457746478873239	12.0	ICM0117_SAG.1_Prymnesiophyceae	0.00038594518036929763	0.03012398386218545	1
Guanylate_cyc	7975.0	56.16197183098591	13.0	ICM0117_SAG.1_Prymnesiophyceae	3.360682060027981e-08	6.779144267754688e-06	1
HAD_SAK_2	227.0	1.5985915492957747	7.0	ICM0117_SAG.1_Prymnesiophyceae	0.00041586152790474065	0.03166606521754111	1
HNH	126.0	0.8873239436619719	9.0	ICM0117_SAG.1_Prymnesiophyceae	9.52842704607748e-08	1.7960303963245715e-05	1
HPAT	278.0	1.9577464788732395	12.0	ICM0117_SAG.1_Prymnesiophyceae	1.4325842103485984e-07	2.5737270704044038e-05	1
HSP70	3266.0	23.0	5.0	ICM0117_SAG.1_Prymnesiophyceae	0.00040475332933545755	0.031233917991269067	1
Ion_trans	10808.0	76.11267605633803	219.0	ICM0117_SAG.1_Prymnesiophyceae	1.2092051516410482e-54	2.7806881667137546e-51	1
Ion_trans_2	2509.0	17.669014084507044	43.0	ICM0117_SAG.1_Prymnesiophyceae	7.255722753427753e-10	1.8539177826424957e-07	1
JmjC_2	471.0	3.316901408450704	11.0	ICM0117_SAG.1_Prymnesiophyceae	0.00011926114769649954	0.011148493302555705	1
KR	538.0	3.788732394366197	51.0	ICM0117_SAG.1_Prymnesiophyceae	1.2806129610171994e-42	1.636054202863973e-39	1
Ketoacyl-synt_C	1018.0	7.169014084507042	70.0	ICM0117_SAG.1_Prymnesiophyceae	3.714105586616887e-49	5.33809825436512e-46	1
LRR_6	43563.0	306.78169014084506	325.0	ICM0117_SAG.1_Prymnesiophyceae	1.8686429388511575e-06	0.00027545713475526424	1
LSDAT_euk	216.0	1.5211267605633805	22.0	ICM0117_SAG.1_Prymnesiophyceae	6.555048612579688e-20	3.5890451879733925e-17	1
Lipase_GDSL_2	741.0	5.21830985915493	16.0	ICM0117_SAG.1_Prymnesiophyceae	9.915020825849648e-06	0.0012275324357474764	1
MBD	109.0	0.7676056338028169	6.0	ICM0117_SAG.1_Prymnesiophyceae	5.360368563279811e-05	0.005359436325268806	1
MFS_1	7642.0	53.816901408450704	76.0	ICM0117_SAG.1_Prymnesiophyceae	6.172664279843922e-06	0.0008379254975465411	1
MatE	1917.0	13.5	25.0	ICM0117_SAG.1_Prymnesiophyceae	0.00019386874678144013	0.016390462135977932	1
Methyltransf_12	388.0	2.732394366197183	10.0	ICM0117_SAG.1_Prymnesiophyceae	0.00011073567518248845	0.010522634654944234	1
Methyltransf_16	2176.0	15.32394366197183	32.0	ICM0117_SAG.1_Prymnesiophyceae	2.407226792648627e-06	0.00035035814761865715	1
Methyltransf_21	1311.0	9.232394366197184	53.0	ICM0117_SAG.1_Prymnesiophyceae	5.069481697405849e-27	4.163492896912318e-24	1
Methyltransf_22	215.0	1.5140845070422535	9.0	ICM0117_SAG.1_Prymnesiophyceae	6.472596884258946e-06	0.0008552624194008831	1
Methyltransf_24	530.0	3.732394366197183	19.0	ICM0117_SAG.1_Prymnesiophyceae	7.426121650877498e-10	1.8562075378649886e-07	1
Mpv17_PMP22	910.0	6.408450704225352	15.0	ICM0117_SAG.1_Prymnesiophyceae	0.0003340491737775792	0.02667289861176809	1
Myosin_head	2777.0	19.556338028169016	42.0	ICM0117_SAG.1_Prymnesiophyceae	3.492823451852398e-08	6.924221387827392e-06	1
NAD_binding_8	1008.0	7.098591549295775	22.0	ICM0117_SAG.1_Prymnesiophyceae	2.0233218797052106e-07	3.371616662731958e-05	1
NUDT9_N	0.0	0.0	13.0	ICM0117_SAG.1_Prymnesiophyceae	5.832583511642241e-30	5.588587101405208e-27	1
Na_H_antiport_1	35.0	0.2464788732394366	5.0	ICM0117_SAG.1_Prymnesiophyceae	3.188075338655959e-06	0.0004525492622699533	1
Notch	989.0	6.964788732394366	29.0	ICM0117_SAG.1_Prymnesiophyceae	3.5068809736604964e-12	1.344070581171613e-09	1
Nuc_sug_transp	871.0	6.133802816901408	17.0	ICM0117_SAG.1_Prymnesiophyceae	1.8750397338506076e-05	0.002113647731354342	1
Nucleotid_trans	1029.0	7.246478873239437	40.0	ICM0117_SAG.1_Prymnesiophyceae	3.184023208289929e-20	1.83049494244588e-17	1
OGFOD2-like	180.0	1.267605633802817	10.0	ICM0117_SAG.1_Prymnesiophyceae	1.7209279612255374e-07	3.035644855372971e-05	1
PAS_9	1859.0	13.091549295774648	48.0	ICM0117_SAG.1_Prymnesiophyceae	4.859130083550061e-17	2.327928237527442e-14	1
PC-Esterase	145.0	1.0211267605633805	6.0	ICM0117_SAG.1_Prymnesiophyceae	0.00023880147963774791	0.019896662412136418	1
PDZ	2546.0	17.929577464788732	32.0	ICM0117_SAG.1_Prymnesiophyceae	5.555962148829741e-05	0.005507107998900376	1
PHD	2396.0	16.87323943661972	32.0	ICM0117_SAG.1_Prymnesiophyceae	1.6784389809352976e-05	0.001929869140279405	1
PKS_DH_N	256.0	1.8028169014084507	25.0	ICM0117_SAG.1_Prymnesiophyceae	5.271650658536396e-22	3.3674132928806373e-19	1
PK_Tyr_Ser-Thr	12461.0	87.75352112676056	18.0	ICM0117_SAG.1_Prymnesiophyceae	1.414511349222898e-13	6.023722775320326e-11	1
PP-binding	1757.0	12.373239436619718	100.0	ICM0117_SAG.1_Prymnesiophyceae	2.9737742573793397e-62	8.548114102836912e-59	1
PP2C	4257.0	29.97887323943662	51.0	ICM0117_SAG.1_Prymnesiophyceae	1.8455866477936458e-06	0.00027545713475526424	1
PS-DH	276.0	1.943661971830986	17.0	ICM0117_SAG.1_Prymnesiophyceae	2.050095689353027e-12	8.128275943510726e-10	1
PhyH	1494.0	10.52112676056338	35.0	ICM0117_SAG.1_Prymnesiophyceae	1.0064948011310632e-11	3.6164616323140516e-09	1
RESC6	0.0	0.0	5.0	ICM0117_SAG.1_Prymnesiophyceae	5.711324886607864e-12	2.118348824071523e-09	1
RPGR1_C	47.0	0.3309859154929577	4.0	ICM0117_SAG.1_Prymnesiophyceae	0.0002047947326437923	0.01718780902144762	1
RRM_1	21714.0	152.9154929577465	47.0	ICM0117_SAG.1_Prymnesiophyceae	6.730820598305208e-15	3.095639009572531e-12	1
RVT_2	967.0	6.809859154929577	20.0	ICM0117_SAG.1_Prymnesiophyceae	1.5639523723825593e-06	0.00023976432503539555	1
Ras	10354.0	72.91549295774648	23.0	ICM0117_SAG.1_Prymnesiophyceae	1.7568302014524634e-07	3.035644855372971e-05	1
Replitron_HUH	8.0	0.056338028169014	5.0	ICM0117_SAG.1_Prymnesiophyceae	7.078744104719603e-09	1.6278279943213196e-06	1
Response_reg	3498.0	24.633802816901408	5.0	ICM0117_SAG.1_Prymnesiophyceae	0.000162923455921418	0.014409953047572801	1
Rossman_Mical	67.0	0.4718309859154929	6.0	ICM0117_SAG.1_Prymnesiophyceae	3.967500261170953e-06	0.0005496182891920917	1
SET	3889.0	27.38732394366197	60.0	ICM0117_SAG.1_Prymnesiophyceae	2.3579782164467505e-11	8.215767737183253e-09	1
SHIPPO-rpt	4898.0	34.49295774647887	52.0	ICM0117_SAG.1_Prymnesiophyceae	3.637761839767778e-05	0.0038373381315275146	1
SecA_DEAD	254.0	1.7887323943661972	10.0	ICM0117_SAG.1_Prymnesiophyceae	3.392128902337928e-06	0.00047564265998879877	1
Sel1	27035.0	190.387323943662	42.0	ICM0117_SAG.1_Prymnesiophyceae	2.61145351828299e-26	1.8766557845761135e-23	1
SelR	335.0	2.359154929577465	9.0	ICM0117_SAG.1_Prymnesiophyceae	0.00017856054349475384	0.015553705523505148	1
ShK	1437.0	10.119718309859154	69.0	ICM0117_SAG.1_Prymnesiophyceae	4.587678152003486e-39	5.2749123391736085e-36	1
Sulfatase	1774.0	12.492957746478874	30.0	ICM0117_SAG.1_Prymnesiophyceae	3.183724741559881e-07	5.1558404335852834e-05	1
Sulfotransfer_2	406.0	2.859154929577465	18.0	ICM0117_SAG.1_Prymnesiophyceae	8.075095609971748e-11	2.4433539295646094e-08	1
Sulfotransfer_4	245.0	1.7253521126760565	9.0	ICM0117_SAG.1_Prymnesiophyceae	1.7594169578321574e-05	0.002002948136747935	1
TIG	8938.0	62.94366197183098	95.0	ICM0117_SAG.1_Prymnesiophyceae	2.871159245854408e-08	5.895105180148926e-06	1
TIR_2	1353.0	9.528169014084508	23.0	ICM0117_SAG.1_Prymnesiophyceae	6.510960992694243e-06	0.0008552624194008831	1
TRPM2	127.0	0.8943661971830986	9.0	ICM0117_SAG.1_Prymnesiophyceae	1.0152244615610099e-07	1.852865215718808e-05	1
Thioesterase	253.0	1.7816901408450705	8.0	ICM0117_SAG.1_Prymnesiophyceae	0.00013917370316428215	0.012600151488054457	1
TylF	166.0	1.1690140845070425	15.0	ICM0117_SAG.1_Prymnesiophyceae	2.3786022621742244e-13	9.767560289456869e-11	1
WD40	93586.0	659.056338028169	298.0	ICM0117_SAG.1_Prymnesiophyceae	6.760540896612343e-29	5.979438402249901e-26	1
WW	4613.0	32.485915492957744	66.0	ICM0117_SAG.1_Prymnesiophyceae	5.8089734625601284e-11	1.8051777533112528e-08	1
Zn_Ribbon_1	80.0	0.5633802816901409	5.0	ICM0117_SAG.1_Prymnesiophyceae	0.0001287819900723576	0.011941413885902965	1
bPH_1	45.0	0.3169014084507042	5.0	ICM0117_SAG.1_Prymnesiophyceae	9.795610374524168e-06	0.0012275324357474764	1
cNMP_binding	7442.0	52.40845070422535	123.0	ICM0117_SAG.1_Prymnesiophyceae	6.16552895329522e-24	4.170073641469908e-21	1
ketoacyl-synt	1225.0	8.626760563380282	80.0	ICM0117_SAG.1_Prymnesiophyceae	2.3893671984217258e-54	4.578824007908834e-51	1
p450	3315.0	23.34507042253521	4.0	ICM0117_SAG.1_Prymnesiophyceae	0.00010122619724899494	0.009699156799741199	1
zf-C2H2	6003.0	42.27464788732394	5.0	ICM0117_SAG.1_Prymnesiophyceae	1.393707550366138e-09	3.409542428534012e-07	1
zf-CW	341.0	2.401408450704225	10.0	ICM0117_SAG.1_Prymnesiophyceae	3.9341811751198535e-05	0.004075244608245773	1
zf-CXXC	123.0	0.8661971830985915	9.0	ICM0117_SAG.1_Prymnesiophyceae	7.852663331644423e-08	1.5048320497874598e-05	1
2OG-FeII_Oxy_3	1989.0	14.007042253521126	72.0	ICM0118_SAG.1_Prymnesiophyceae	2.8734522558643e-30	3.3027460228904266e-27	1
2OG-FeII_Oxy_5	107.0	0.7535211267605634	8.0	ICM0118_SAG.1_Prymnesiophyceae	8.172643273653291e-07	0.0001304671691491263	1
ADPrib_exo_Tox	90.0	0.6338028169014085	11.0	ICM0118_SAG.1_Prymnesiophyceae	5.964193570867135e-11	1.804011602724917e-08	1
ANF_receptor	903.0	6.359154929577465	17.0	ICM0118_SAG.1_Prymnesiophyceae	0.00011195096391561447	0.010052846712859942	1
ARM_PUB	114.0	0.8028169014084507	9.0	ICM0118_SAG.1_Prymnesiophyceae	1.0939413588907198e-07	1.9646503092328018e-05	1
ART	1346.0	9.47887323943662	25.0	ICM0118_SAG.1_Prymnesiophyceae	4.061706778354594e-06	0.0004914237653727126	1
Acetyltransf_1	3166.0	22.295774647887324	44.0	ICM0118_SAG.1_Prymnesiophyceae	3.344183975091641e-06	0.00042708945121892574	1
Agenet	208.0	1.4647887323943662	9.0	ICM0118_SAG.1_Prymnesiophyceae	1.2161140965406185e-05	0.0013312395643464638	1
Aldo_ket_red	2623.0	18.47183098591549	39.0	ICM0118_SAG.1_Prymnesiophyceae	3.182142009750331e-06	0.00041096112651764385	1
Ank_2	49660.0	349.71830985915494	395.0	ICM0118_SAG.1_Prymnesiophyceae	1.4291656320719629e-05	0.0015352177359845927	1
Arm	6381.0	44.936619718309856	182.0	ICM0118_SAG.1_Prymnesiophyceae	5.042652371449981e-59	1.1592049271489216e-55	1
Asp_Arg_Hydrox	445.0	3.1338028169014085	11.0	ICM0118_SAG.1_Prymnesiophyceae	0.0001931212034757733	0.015969317357917543	1
Bestrophin	113.0	0.795774647887324	10.0	ICM0118_SAG.1_Prymnesiophyceae	7.858341773056752e-09	1.6726625988798944e-06	1
Bestrophin_2	998.0	7.028169014084507	37.0	ICM0118_SAG.1_Prymnesiophyceae	1.1470624846853705e-16	6.278255332844595e-14	1
CBM_1	203.0	1.4295774647887325	7.0	ICM0118_SAG.1_Prymnesiophyceae	0.0004231878325274146	0.031180262481218607	1
CEMIP_beta-hel	306.0	2.1549295774647885	15.0	ICM0118_SAG.1_Prymnesiophyceae	3.5619371003394854e-09	8.027628437510206e-07	1
CS	1500.0	10.56338028169014	26.0	ICM0118_SAG.1_Prymnesiophyceae	8.602881285613943e-06	0.0009694266421259477	1
Caps_synth	48.0	0.3380281690140845	6.0	ICM0118_SAG.1_Prymnesiophyceae	1.2591086280004183e-06	0.00018795057883424425	1
Cellulase	717.0	5.049295774647887	24.0	ICM0118_SAG.1_Prymnesiophyceae	1.7123724839262167e-10	5.046669059037932e-08	1
Chloroa_b-bind	1649.0	11.612676056338028	30.0	ICM0118_SAG.1_Prymnesiophyceae	7.177895053443808e-07	0.00011620102217504666	1
Choline_transpo	976.0	6.873239436619718	17.0	ICM0118_SAG.1_Prymnesiophyceae	0.0002707424907599196	0.021461477164100108	1
Chromo	2103.0	14.809859154929578	36.0	ICM0118_SAG.1_Prymnesiophyceae	2.487886303519819e-07	4.314104796382092e-05	1
CobW_C	688.0	4.845070422535211	14.0	ICM0118_SAG.1_Prymnesiophyceae	0.00020249594278626105	0.016624916902752033	1
Cupin_8	1812.0	12.76056338028169	48.0	ICM0118_SAG.1_Prymnesiophyceae	1.2589833098470973e-15	6.02948090140939e-13	1
DDE_Tnp_1_7	217.0	1.528169014084507	10.0	ICM0118_SAG.1_Prymnesiophyceae	2.370209964603115e-06	0.0003322340650383927	1
DDE_Tnp_4	567.0	3.992957746478873	15.0	ICM0118_SAG.1_Prymnesiophyceae	6.743531957340331e-06	0.0007829308718956541	1
DOT1	358.0	2.5211267605633805	13.0	ICM0118_SAG.1_Prymnesiophyceae	1.0176572051347567e-06	0.00015595935887758526	1
DUF1350	102.0	0.7183098591549296	5.0	ICM0118_SAG.1_Prymnesiophyceae	0.0006245054182670928	0.043503425924617964	1
DUF179	281.0	1.97887323943662	9.0	ICM0118_SAG.1_Prymnesiophyceae	0.00011462488970214245	0.010213166528964536	1
DUF229	194.0	1.3661971830985915	10.0	ICM0118_SAG.1_Prymnesiophyceae	9.071161802398883e-07	0.00014089720777942264	1
DUF3431	170.0	1.1971830985915493	12.0	ICM0118_SAG.1_Prymnesiophyceae	2.8199792170648417e-09	6.752675233529853e-07	1
DUF4116	5810.0	40.91549295774648	11.0	ICM0118_SAG.1_Prymnesiophyceae	1.1926418334530574e-06	0.0001803713846540716	1
DUF4326	83.0	0.5845070422535211	6.0	ICM0118_SAG.1_Prymnesiophyceae	2.3465834488265486e-05	0.002474461482643335	1
DUF5672	98.0	0.6901408450704225	5.0	ICM0118_SAG.1_Prymnesiophyceae	0.000525042928676536	0.03748349951682053	1
DUF5695	83.0	0.5845070422535211	7.0	ICM0118_SAG.1_Prymnesiophyceae	1.885117892377362e-06	0.000274272722215005	1
DUF6492	62.0	0.4366197183098591	5.0	ICM0118_SAG.1_Prymnesiophyceae	6.986400772366376e-05	0.00647594278044993	1
DUF6625	85.0	0.5985915492957746	8.0	ICM0118_SAG.1_Prymnesiophyceae	1.591104531796794e-07	2.8135623828419004e-05	1
DUF6815	54.0	0.380281690140845	4.0	ICM0118_SAG.1_Prymnesiophyceae	0.0005131261122969037	0.03709353166503529	1
DUF7885	0.0	0.0	8.0	ICM0118_SAG.1_Prymnesiophyceae	2.5162288959994023e-18	1.701266760624537e-15	1
Decapeptide	321.0	2.26056338028169	114.0	ICM0118_SAG.1_Prymnesiophyceae	2.990906636472894e-145	3.437748087961944e-141	1
DiatomPyrShell	102.0	0.7183098591549296	10.0	ICM0118_SAG.1_Prymnesiophyceae	3.1570810526835682e-09	7.405610126437741e-07	1
DnaJ	7313.0	51.5	81.0	ICM0118_SAG.1_Prymnesiophyceae	4.288047699473469e-06	0.0005134043776848755	1
EF-hand_5	4944.0	34.816901408450704	217.0	ICM0118_SAG.1_Prymnesiophyceae	8.883814290552733e-103	3.4036853818537703e-99	1
EF-hand_6	782.0	5.507042253521127	22.0	ICM0118_SAG.1_Prymnesiophyceae	1.9633811658141905e-08	4.029839842833626e-06	1
EF-hand_7	17178.0	120.97183098591547	434.0	ICM0118_SAG.1_Prymnesiophyceae	1.2318102451782472e-121	7.079213479039386e-118	1
EF-hand_8	1422.0	10.014084507042254	46.0	ICM0118_SAG.1_Prymnesiophyceae	3.897509170870049e-18	2.488776133887797e-15	1
EGF_TEN	995.0	7.007042253521127	24.0	ICM0118_SAG.1_Prymnesiophyceae	7.475777196080125e-08	1.4086325097007371e-05	1
EGF_Teneurin	2194.0	15.450704225352112	55.0	ICM0118_SAG.1_Prymnesiophyceae	1.1050026787885684e-16	6.278255332844595e-14	1
Ephrin_rec_like	5187.0	36.5281690140845	61.0	ICM0118_SAG.1_Prymnesiophyceae	1.0661007433399169e-05	0.0011782463407643273	1
Exostosin_GT47	892.0	6.28169014084507	52.0	ICM0118_SAG.1_Prymnesiophyceae	2.220424519252993e-31	2.8357288249215445e-28	1
FA_desaturase	1548.0	10.901408450704226	25.0	ICM0118_SAG.1_Prymnesiophyceae	3.8878312135944176e-05	0.0039545780503587825	1
FG-GAP_3	1552.0	10.929577464788732	22.0	ICM0118_SAG.1_Prymnesiophyceae	0.0006598736358457074	0.045482334046775694	1
FKBP_C	2680.0	18.87323943661972	42.0	ICM0118_SAG.1_Prymnesiophyceae	2.975203556482255e-07	4.956085460609716e-05	1
FKBP_N	152.0	1.0704225352112675	8.0	ICM0118_SAG.1_Prymnesiophyceae	9.589350141041535e-06	0.0010700969953507903	1
FSH1	501.0	3.528169014084507	11.0	ICM0118_SAG.1_Prymnesiophyceae	0.0005095930745262152	0.03707128353547036	1
Filamin	2051.0	14.443661971830986	81.0	ICM0118_SAG.1_Prymnesiophyceae	2.427905449465717e-36	3.4882931545198684e-33	1
